0.02	1.8318932469926685E-5	4.242810207686963E-5
0.04	5.4382653841185264E-5	1.2697550793060847E-4
0.060000000000000005	1.0763883356794176E-4	2.533402855229473E-4
0.08	1.775561944317483E-4	4.2122713844380014E-4
0.09999999999999999	2.636237941914541E-4	6.303471777022514E-4
0.11999999999999998	3.6535034603778167E-4	8.804176958375657E-4
0.13999999999999999	4.8226357546671077E-4	0.0011711619432405425
0.16	6.139096113269624E-4	0.001502308906572658
0.18000000000000002	7.598524089261186E-4	0.0018735930891697178
0.20000000000000004	9.196732031978858E-4	0.002284754293318067
0.22000000000000006	0.0010929699900408011	0.0027355374042946383
0.24000000000000007	0.0012793570340376085	0.0032256921760670486
0.26000000000000006	0.0014784644008544751	0.0037549730185568874
0.2800000000000001	0.001689937512702307	0.004323138786377571
0.3000000000000001	0.0019134367253180811	0.004929952568968232
0.3200000000000001	0.0021486369249939714	0.005575181482056537
0.34000000000000014	0.0023952271442465155	0.00625859646039629
0.36000000000000015	0.0026529101947776	0.006979972051740051
0.38000000000000017	0.0029214023164343583	0.007739086212022422
0.4000000000000002	0.003200432840927231	0.008535720101746571
0.4200000000000002	0.0034897438691140334	0.00936965788358433
0.4400000000000002	0.0037890899607046515	0.010240686521219155
0.46000000000000024	0.0040982378352855476	0.011148595579480766
0.48000000000000026	0.00441696608360616	0.01209317702584077
0.5000000000000002	0.004745064888112277	0.013074225033359317
0.5200000000000002	0.005082335751752585	0.014091535785194165
0.5400000000000003	0.005428591234127253	0.015144907280804776
0.5600000000000003	0.005783654694089124	0.01623413914400528
0.5800000000000003	0.006147360037951379	0.01735903243304097
0.6000000000000003	0.006519551472499102	0.01851938945288331
0.6200000000000003	0.006900083262047983	0.019715013569957807
0.6400000000000003	0.0072888194888395975	0.02094570902953723
0.6600000000000004	0.007685633816110616	0.0222112807760497
0.6800000000000004	0.008090409253223702	0.023511534276566087
0.7000000000000004	0.00850303792229858	0.024846275347744463
0.7200000000000004	0.008923420825834642	0.026215309986520365
0.7400000000000004	0.009351467614870887	0.027618444204840113
0.7600000000000005	0.00978709635728378	0.029055483868740496
0.7800000000000005	0.010230233305879905	0.030526234542081206
0.8000000000000005	0.010680812665996757	0.03203050133523666
0.8200000000000005	0.011138776362381631	0.033568088759051255
0.8400000000000005	0.011604073805174883	0.0351388005843561
0.8600000000000005	0.012076661654879646	0.03674243970733661
0.8800000000000006	0.012556503586253638	0.038378808021028395
0.9000000000000006	0.013043570051112055	0.04004770629320446
0.9200000000000006	0.013537838040080248	0.041748934050899
0.9400000000000006	0.014039290843382977	0.0434822894717933
0.9600000000000006	0.014547917810801357	0.04524756928266725
0.9800000000000006	0.015063714110969111	0.04704456866509525
1.0000000000000007	0.01558668049021867	0.04887308116853976
1.0200000000000007	0.01611682303121874	0.05073289863096823
1.0400000000000007	0.016654152911675362	0.05262381110709062
1.0600000000000007	0.017198686163392266	0.05454560680428572
1.0800000000000007	0.017750443432006453	0.056498072026254884
1.1000000000000008	0.018309449737730056	0.058480991124412296
1.1200000000000008	0.018875734237440996	0.06049414645699143
1.1400000000000008	0.019449329988471452	0.06253731835581898
1.1600000000000008	0.020030273714445195	0.06461028510067937
1.1800000000000008	0.020618605573513957	0.06671282290116655
1.2000000000000008	0.02121436892933798	0.06884470588589423
1.2200000000000009	0.02181761012514788	0.07100570609891195
1.2400000000000009	0.02242837826121234	0.07319559350315231
1.260000000000001	0.023046724976024238	0.07541413599071427
1.280000000000001	0.023672704231499975	0.07766109939976883
1.300000000000001	0.02430637210246978	0.07993624753785737
1.320000000000001	0.02494778657071652	0.08223934221133788
1.340000000000001	0.025597007323800495	0.08457014326072206
1.360000000000001	0.02625409555888546	0.08692840860163552
1.380000000000001	0.026919113791759174	0.0893138942711249
1.400000000000001	0.027592125671219696	0.09172635447902827
1.420000000000001	0.028273195798975723	0.0941655416641207
1.440000000000001	0.02896238955518721	0.09663120655474292
1.460000000000001	0.029659772929751173	0.09912309823361945
1.480000000000001	0.0303654123594159	0.10164096420657179
1.500000000000001	0.03107937457078648	0.10418455047483334
1.5200000000000011	0.03180172642926519	0.10675360161067486
