Time	X position	Y position	
0.0	0.0	0.1	
0.01	0.135	0.18	
0.02	0.27	0.259019	
0.03	0.405	0.337057	
0.04	0.54	0.414114	
0.05	0.675	0.49018999999999996	
0.060000000000000005	0.81	0.5652849999999999	
0.07	0.9450000000000001	0.6393989999999999	
0.08	1.08	0.7125319999999999	
0.09	1.215	0.7846839999999999	
0.09999999999999999	1.35	0.8558549999999999	
0.10999999999999999	1.485	0.9260449999999999	
0.11999999999999998	1.62	0.9952539999999999	
0.12999999999999998	1.7550000000000001	1.0634819999999998	
0.13999999999999999	1.8900000000000001	1.1307289999999997	
0.15	2.0250000000000004	1.1969949999999996	
0.16	2.16	1.2622799999999996	
0.17	2.295	1.3265839999999995	
0.18000000000000002	2.4299999999999997	1.3899069999999996	
0.19000000000000003	2.5649999999999995	1.4522489999999995	
0.20000000000000004	2.6999999999999993	1.5136099999999995	
0.21000000000000005	2.834999999999999	1.5739899999999993	
0.22000000000000006	2.969999999999999	1.6333889999999993	
0.23000000000000007	3.1049999999999986	1.6918069999999992	
0.24000000000000007	3.2399999999999984	1.7492439999999991	
0.25000000000000006	3.3749999999999982	1.805699999999999	
0.26000000000000006	3.509999999999998	1.861174999999999	
0.2700000000000001	3.644999999999998	1.9156689999999987	
0.2800000000000001	3.7799999999999976	1.9691819999999987	
0.2900000000000001	3.9149999999999974	2.0217139999999985	
0.3000000000000001	4.049999999999997	2.0732649999999984	
0.3100000000000001	4.184999999999997	2.1238349999999984	
0.3200000000000001	4.319999999999997	2.173423999999998	
0.3300000000000001	4.4549999999999965	2.222031999999998	
0.34000000000000014	4.589999999999996	2.2696589999999977	
0.35000000000000014	4.724999999999996	2.3163049999999976	
0.36000000000000015	4.859999999999996	2.3619699999999972	
0.37000000000000016	4.994999999999996	2.406653999999997	
0.38000000000000017	5.1299999999999955	2.450356999999997	
0.3900000000000002	5.264999999999995	2.4930789999999967	
0.4000000000000002	5.399999999999995	2.5348199999999963	
0.4100000000000002	5.534999999999995	2.575579999999996	
0.4200000000000002	5.669999999999995	2.6153589999999958	
0.4300000000000002	5.804999999999994	2.6541569999999957	
0.4400000000000002	5.939999999999994	2.6919739999999956	
0.45000000000000023	6.074999999999994	2.7288099999999953	
0.46000000000000024	6.209999999999994	2.764664999999995	
0.47000000000000025	6.3449999999999935	2.799538999999995	
0.48000000000000026	6.479999999999993	2.833431999999995	
0.49000000000000027	6.614999999999993	2.8663439999999945	
0.5000000000000002	6.749999999999993	2.898274999999994	
0.5100000000000002	6.884999999999993	2.929224999999994	
0.5200000000000002	7.0199999999999925	2.959193999999994	
0.5300000000000002	7.154999999999992	2.9881819999999935	
0.5400000000000003	7.289999999999992	3.016188999999993	
0.5500000000000003	7.424999999999992	3.043214999999993	
0.5600000000000003	7.559999999999992	3.0692599999999928	
0.5700000000000003	7.694999999999991	3.0943239999999923	
0.5800000000000003	7.829999999999991	3.118406999999992	
0.5900000000000003	7.964999999999991	3.1415089999999917	
0.6000000000000003	8.09999999999999	3.1636299999999915	
0.6100000000000003	8.23499999999999	3.184769999999991	
0.6200000000000003	8.36999999999999	3.2049289999999906	
0.6300000000000003	8.50499999999999	3.2241069999999903	
0.6400000000000003	8.63999999999999	3.24230399999999	
0.6500000000000004	8.77499999999999	3.25951999999999	
0.6600000000000004	8.90999999999999	3.2757549999999895	
0.6700000000000004	9.04499999999999	3.291008999999989	
0.6800000000000004	9.179999999999989	3.305281999999989	
0.6900000000000004	9.314999999999989	3.318573999999989	
0.7000000000000004	9.449999999999989	3.3308849999999883	
0.7100000000000004	9.584999999999988	3.342214999999988	
0.7200000000000004	9.719999999999988	3.3525639999999877	
0.7300000000000004	9.854999999999988	3.3619319999999875	
0.7400000000000004	9.989999999999988	3.370318999999987	
0.7500000000000004	10.124999999999988	3.3777249999999865	
0.7600000000000005	10.259999999999987	3.3841499999999862	
0.7700000000000005	10.394999999999987	3.389593999999986	
0.7800000000000005	10.529999999999987	3.394056999999986	
0.7900000000000005	10.664999999999987	3.3975389999999854	
0.8000000000000005	10.799999999999986	3.400039999999985	
0.8100000000000005	10.934999999999986	3.401559999999985	
0.8200000000000005	11.069999999999986	3.4020989999999847	
0.8300000000000005	11.204999999999986	3.401656999999984	
0.8400000000000005	11.339999999999986	3.4002339999999838	
0.8500000000000005	11.474999999999985	3.3978299999999835	
0.8600000000000005	11.609999999999985	3.3944449999999833	
0.8700000000000006	11.744999999999985	3.3900789999999827	
0.8800000000000006	11.879999999999985	3.3847319999999823	
0.8900000000000006	12.014999999999985	3.378403999999982	
0.9000000000000006	12.149999999999984	3.3710949999999817	
0.9100000000000006	12.284999999999984	3.3628049999999816	
0.9200000000000006	12.419999999999984	3.353533999999981	
0.9300000000000006	12.554999999999984	3.3432819999999808	
0.9400000000000006	12.689999999999984	3.3320489999999805	
0.9500000000000006	12.824999999999983	3.3198349999999803	
0.9600000000000006	12.959999999999983	3.30663999999998	
0.9700000000000006	13.094999999999983	3.2924639999999794	
0.9800000000000006	13.229999999999983	3.277306999999979	
0.9900000000000007	13.364999999999982	3.261168999999979	
1.0000000000000007	13.499999999999982	3.244049999999979	
1.0100000000000007	13.634999999999982	3.2259499999999783	
1.0200000000000007	13.769999999999982	3.206868999999978	
1.0300000000000007	13.904999999999982	3.1868069999999777	
1.0400000000000007	14.039999999999981	3.1657639999999776	
1.0500000000000007	14.174999999999981	3.143739999999977	
1.0600000000000007	14.309999999999981	3.1207349999999767	
1.0700000000000007	14.44499999999998	3.0967489999999764	
1.0800000000000007	14.57999999999998	3.0717819999999763	
